attitude_roll,attitude_pitch,attitude_yaw,rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z
0.0163196,0.199314,-0.00163181,0.741556,-0.0996138,0.173191,-0.233922,0.0174246,0.0174866
0.0123605,0.21332,-0.00306641,0.630167,-0.377051,-0.307339,-0.347422,0.042501,0.0608007
0.00334851,0.223371,-0.0138482,0.384905,-0.729162,-0.707573,-0.371429,0.106406,0.0880657
-0.00747116,0.22902,-0.0306234,0.197396,-0.689435,-0.904672,-0.316744,0.13898,0.0260625
-0.0150521,0.2325,-0.0494495,0.151366,-0.481882,-0.906414,-0.247896,0.203281,-0.00673789
-0.017791,0.235937,-0.0666749,0.171193,-0.202541,-0.765028,-0.188025,0.23557,0.0051772
-0.0161518,0.240072,-0.0804428,0.229421,0.0445088,-0.58407,-0.147169,0.209941,0.0196561
-0.0110014,0.245576,-0.0906888,0.303079,0.178178,-0.435326,-0.131907,0.181699,0.0761094
-0.00658181,0.252113,-0.0983429,0.341045,0.0601468,-0.3069,-0.115163,0.159226,0.172178
-0.00588148,0.259118,-0.103083,0.358487,-0.118412,-0.16225,-0.0800846,0.132845,0.266954
-0.00949925,0.266246,-0.105602,0.356187,-0.294121,-0.104175,-0.0516419,0.0990798,0.31601
-0.0157351,0.273216,-0.108011,0.32581,-0.382372,-0.149335,-0.0284435,0.0503475,0.322484
-0.0227666,0.278515,-0.111841,0.195377,-0.39808,-0.228286,-0.0257658,0.0329701,0.323123
-0.0286686,0.280762,-0.117222,0.0134586,-0.361679,-0.293951,-0.0269926,0.0249209,0.315736
-0.0345761,0.279401,-0.123806,-0.163417,-0.412922,-0.330675,-0.0228474,0.0423052,0.295409
-0.0417064,0.274992,-0.130812,-0.299773,-0.505097,-0.321603,-0.00770859,0.059885,0.248318
-0.0505998,0.268466,-0.137158,-0.360956,-0.530449,-0.25842,0.021972,0.0718021,0.184197
-0.0581502,0.262495,-0.142114,-0.241576,-0.310664,-0.184968,0.0377856,0.0603642,0.0653704
-0.0599035,0.259134,-0.14489,-0.128414,0.0590222,-0.0542037,0.0378035,0.0648221,0.0176586
-0.0559145,0.256213,-0.144409,-0.175686,0.327534,0.124158,0.0374595,0.0590073,0.0485016
-0.0486315,0.251664,-0.140525,-0.259559,0.495635,0.266069,0.0492782,0.0316693,0.0496756
-0.0392634,0.245565,-0.134369,-0.325558,0.566012,0.349342,0.0286,-0.000501886,0.0150594
-0.0306848,0.238601,-0.126975,-0.338472,0.476559,0.395855,0.0426282,-0.0587766,-0.0217383
-0.0241628,0.231306,-0.119142,-0.385269,0.358709,0.369381,0.0203584,-0.129165,-0.0673215
-0.0197486,0.222261,-0.113083,-0.515097,0.196449,0.221804,-0.0218457,-0.207894,-0.115166
-0.0188237,0.210823,-0.111096,-0.609489,-0.045545,-0.00159561,-0.0333215,-0.268977,-0.188726
-0.0203855,0.198979,-0.113129,-0.567261,-0.132818,-0.162805,-0.000998929,-0.305765,-0.285514
-0.0219452,0.188933,-0.117428,-0.432679,-0.0697728,-0.219921,0.0264968,-0.303262,-0.352626
-0.0206736,0.182352,-0.121565,-0.231987,0.114212,-0.157066,0.0643357,-0.277764,-0.377065
-0.0171229,0.179796,-0.123312,-0.030588,0.206155,-0.00841523,0.0902255,-0.240299,-0.329573
-0.012908,0.180869,-0.122158,0.125025,0.225163,0.107757,0.0863513,-0.210023,-0.257392
-0.00945682,0.18423,-0.11961,0.205107,0.168961,0.122224,0.065098,-0.191215,-0.187544
-0.00688289,0.188692,-0.117648,0.24478,0.109968,0.0632745,0.0520335,-0.168856,-0.128796
-0.0062342,0.194292,-0.116806,0.333577,-0.0229941,0.0262695,0.0655193,-0.121442,-0.0835471
-0.00799023,0.20251,-0.11578,0.495626,-0.14189,0.0790968,0.0863486,-0.0608645,-0.0545852
-0.0125129,0.213844,-0.113043,0.634088,-0.249402,0.183242,0.0994926,0.00527832,-0.00208694
-0.0194683,0.227308,-0.107697,0.707566,-0.315099,0.32014,0.116989,0.0616898,0.0516219
-0.0277369,0.241191,-0.0996851,0.687142,-0.315257,0.415417,0.117247,0.0926501,0.091103
-0.0359676,0.253716,-0.0904624,0.592672,-0.284002,0.437175,0.111698,0.108272,0.0963124
-0.0437903,0.264069,-0.0807574,0.483218,-0.259237,0.466842,0.106529,0.137979,0.0844972
-0.0524218,0.272475,-0.0697475,0.429565,-0.322805,0.571834,0.127064,0.16705,0.0708088
-0.0629163,0.280689,-0.0555553,0.48351,-0.329792,0.755274,0.154973,0.201243,0.0162145
-0.0745475,0.289453,-0.0373363,0.481108,-0.307823,0.924166,0.165252,0.219236,-0.000240088
-0.0855584,0.295445,-0.0166086,0.249279,-0.188313,0.997171,0.148143,0.210874,0.0159937
-0.0941525,0.295016,0.00407174,-0.130091,-0.0943518,0.972577,0.115358,0.198775,0.00259328
-0.101644,0.286733,0.0230487,-0.494797,-0.114828,0.932926,0.0732481,0.196989,-0.0263684
-0.108773,0.273458,0.0410919,-0.574773,-0.0824315,0.949242,0.0686665,0.181684,-0.124497
-0.112971,0.262534,0.0602868,-0.261614,0.195241,1.02371,0.064221,0.165473,-0.246185
-0.111366,0.259205,0.0822308,0.151538,0.52657,1.12843,0.05562,0.155665,-0.24789
-0.104631,0.262122,0.106856,0.357253,0.766908,1.20863,0.0393954,0.148535,-0.109661
-0.0947896,0.266862,0.132856,0.342238,0.888805,1.24305,0.0077404,0.132404,0.0616372
-0.0947896,0.266862,0.132856,0.342238,0.888805,1.24305,0.0077404,0.132404,0.0616372
-0.0833283,0.27044,0.159152,0.238583,0.953646,1.25304,-0.026971,0.10526,0.178083
-0.0714757,0.272436,0.184976,0.155682,0.92026,1.21064,-0.0576381,0.0663958,0.232754
-0.0607196,0.272912,0.20908,0.0426268,0.789419,1.10357,-0.0901384,0.0167908,0.271808
-0.0525426,0.271204,0.230238,-0.0873962,0.593715,0.942673,-0.106506,-0.0383371,0.290031
-0.0474424,0.267949,0.24771,-0.135093,0.402213,0.762697,-0.116377,-0.0936138,0.253255
-0.0448712,0.265079,0.261738,-0.0801128,0.215974,0.612125,-0.112213,-0.145134,0.18874
-0.0454188,0.2643,0.272863,0.0660449,0.0357613,0.467944,-0.122494,-0.168271,0.132295
-0.0478397,0.267454,0.281169,0.295982,-0.0420586,0.315565,-0.118262,-0.190832,0.0604962
