rotationRate_x,rotationRate_y,rotationRate_z,acceleration_x,acceleration_y,acceleration_z,relativeAltitude
-1.06185,-1.92212,-0.436188,-0.0459361,0.241065,-0.362368,0
-1.33666,-1.37225,-0.190498,-0.00782883,0.0778795,-0.0440064,0
-1.48936,-1.0517,0.394113,0.0815882,-0.0051951,0.0592622,0
-1.66041,-1.14484,0.73507,0.118467,0.0065438,-0.0113356,0
-1.59757,-0.583779,0.569139,0.0972819,0.0745174,0.118296,0
-1.14655,0.30051,0.500059,0.0531825,0.0219443,0.216184,0
-0.583253,0.771056,0.598883,0.0390389,0.0500531,0.15476,0
-0.0957983,0.895932,0.721015,0.0209936,0.0772653,0.1479,0
0.182424,0.232053,0.617196,0.0275213,0.10215,0.133059,0
0.308537,-0.501304,0.36556,0.040337,0.0963492,0.181482,0
0.341019,-0.702998,0.206204,0.0283017,0.0299376,0.312739,0
0.312493,-0.374199,0.28548,0.0637829,-0.0304815,0.409693,0
0.314757,0.0681525,0.608368,0.0550997,-0.0484488,0.383393,0
0.287672,0.265367,0.884681,0.0467064,-0.0392154,0.307996,0
0.236219,0.152874,0.766009,0.0966749,-0.0225485,0.234923,0
0.0908534,-0.0545213,0.493723,0.0582845,-0.0381641,0.0769722,0
-0.0546111,0.105637,0.320331,0.0321952,-0.0445492,0.0353833,0
-0.207041,0.473509,0.306804,0.0159008,-0.0637987,-0.00837916,0
-0.334502,0.8164,0.393673,0.00358856,-0.0308038,-0.0625365,0
-0.342383,1.00492,0.459713,0.00344118,-0.0146482,-0.14942,0
-0.145255,1.05417,0.443366,-0.0122091,0.0360684,-0.218235,0
0.175643,0.75565,0.325278,0.0165515,0.0295021,-0.310121,0
0.355529,0.0766028,0.00334197,0.0207769,0.0236945,-0.330384,0
0.319486,-0.612146,-0.315033,0.0193541,0.028992,-0.356077,0
0.223561,-0.744512,-0.362925,-0.00602908,0.0114509,-0.23832,0
0.014116,-0.462606,-0.152738,-0.0224266,-0.0154764,-0.152628,0
-0.321861,-0.170986,0.0837465,-0.0377169,0.0106765,-0.111396,0
-0.560289,-0.0479497,0.195518,-0.125433,0.112352,-0.155444,0
-0.454096,-0.0168589,0.128771,-0.191191,0.197214,-0.202496,0
-0.0058695,-0.133035,-0.00102623,-0.165793,0.172961,-0.152181,0
0.407411,-0.184542,-0.261612,-0.0845259,0.106539,-0.01975,0
0.519321,-0.190571,-0.276583,-0.0567998,0.0211902,0.0714617,0
0.444,0.137759,0.110008,-0.0443873,-0.025534,0.132497,0
0.364937,0.694018,0.631642,-0.0438818,-0.0305349,0.199784,0
0.282083,0.984194,0.919641,-0.0759728,-0.0150586,0.209378,0
0.242342,0.990867,0.831555,-0.112781,0.0461427,0.19769,0
0.253741,0.803242,0.429976,-0.0491931,0.093402,0.181856,0
0.288583,0.192924,0.0349272,-0.0153514,0.0784881,0.135982,0
0.366936,-0.453901,-0.184702,-0.0203519,0.0745781,0.139838,0
0.442139,-0.712721,-0.227491,-0.0357726,0.0396339,0.239783,0
0.386229,-0.733629,-0.0922325,-0.0571752,-0.00414854,0.29952,0
0.220916,-0.697011,0.115751,-0.0695241,-0.025654,0.318172,0
0.0436227,-0.676674,0.286369,-0.0645873,-0.0603612,0.258225,0
-0.0776783,-0.36716,0.168713,0.0241619,-0.0586488,0.266324,0
-0.297367,-0.378462,-0.038273,0.0471475,-0.0823173,0.12635,0
-0.376366,-0.601557,-0.0814872,0.0359572,-0.0898242,0.0310982,0
-0.23459,-0.78297,0.0544372,0.0306434,-0.0921869,-0.0398709,0
-0.0143495,-0.902171,0.0565287,0.0493416,-0.0784461,-0.130838,0
0.202433,-1.07979,-0.0375589,0.0499016,-0.0564101,-0.223792,0
0.455145,-1.12281,-0.0646607,0.0344568,-0.0401055,-0.277768,0
0.823759,-0.908807,-0.0698105,-0.0305603,-0.0361309,-0.265085,0
1.027,-0.459825,-0.0416371,-0.0840492,-0.0737279,-0.195702,0
1.027,-0.459825,-0.0416371,-0.0840492,-0.0737279,-0.195702,0.0554962
0.901832,-0.0879443,0.00555114,-0.076303,-0.157912,-0.147048,0.0554962
0.448958,0.111969,-0.00215149,-0.045323,-0.248169,-0.109005,0.0554962
-0.239754,0.225753,-0.021317,-0.0366604,-0.234267,-0.123815,0.0554962
-0.95717,0.486059,-0.0299441,-0.0349262,-0.115013,-0.163572,0.0554962
-1.29107,0.92397,0.109744,-0.050808,0.0376551,-0.195095,0.0554962
-0.991721,1.28581,0.305732,-0.0231997,0.153879,-0.202078,0.0554962
-0.34982,0.990433,0.445253,0.045549,0.159063,-0.204827,0.0554962
0.0209483,0.250186,0.383622,0.0963809,0.092895,-0.16255,0.0554962
0.0281683,-0.300711,0.283103,0.104125,0.0425859,-0.075705,0.0554962
-0.0512453,-0.263391,0.294398,0.0727727,0.00719804,0.0298762,0.0554962
-0.135187,0.102371,0.438869,0.0388161,0.000656024,0.081445,0.0554962
-0.216899,0.397687,0.500708,0.0118788,0.00830078,0.0726377,0.0554962
-0.218335,0.481517,0.443386,-0.000314653,0.0370256,0.0599196,0.0554962
-0.00578944,0.398012,0.355803,-0.00320371,0.0532805,0.0573248,0.0554962
0.302736,0.27273,0.303633,0.0139678,0.0544325,0.104927,0.0554962
0.500043,0.175661,0.294347,0.0324407,0.0278652,0.177731,0.0554962
0.506877,0.161053,0.2724,0.0441653,-0.0036419,0.233346,0.0554962
0.528051,0.253444,0.219339,0.0462382,-0.0168201,0.249754,0.0554962
0.529034,0.383705,0.208627,0.0506496,-0.002251,0.258749,0.0554962
0.483404,0.422688,0.250293,0.0506952,-0.00741808,0.231604,0.0554962
0.436608,0.320236,0.296144,0.025548,0.00324392,0.180945,0.0554962
0.389539,0.206715,0.239046,0.00920675,0.00690699,0.144112,0.0554962
0.279136,0.123661,0.0783304,-0.0077951,0.0112053,0.10721,0.0554962
0.127595,0.159168,-0.067784,-0.00422279,0.0050673,0.0878316,0.0554962
0.0314778,0.274829,-0.0472504,0.0108422,-0.00653172,0.0428729,0.0554962
0.0248103,0.35915,0.0685435,0.0211117,0.00863524,-0.013466,0.0554962
0.0450435,0.377801,0.113281,0.0242946,0.00447428,-0.0539495,0.0554962
